Region,Year of Order Date,Quarter of Order Date,Profit
Central,2012,Q4,-52.54
Central,2015,Q3,-396.84
Central,2013,Q3,-503.8
Central,2015,Q1,-58.76
Central,2013,Q3,82.3
Central,2015,Q2,-13.72
Central,2013,Q2,-93.73
Central,2012,Q4,-125.29
Central,2015,Q2,-386.02
Central,2013,Q1,-245.62
Central,2012,Q3,-48.875
Central,2013,Q3,8918.7355
Central,2015,Q1,24.854
Central,2015,Q1,65.82
Central,2012,Q4,-128.69
Central,2012,Q4,931.7
Central,2012,Q3,-46.92
Central,2014,Q4,142.51
Central,2013,Q2,2574.36
Central,2015,Q2,112.35
Central,2012,Q3,-97.28
Central,2012,Q4,-10.77
Central,2014,Q2,-73.42
Central,2013,Q3,-236.12
Central,2012,Q4,-91.09
Central,2014,Q1,-78.361
Central,2015,Q2,-12.765
Central,2013,Q3,-13.95
Central,2014,Q4,-12.38
Central,2013,Q1,-226.36
Central,2014,Q2,-22.8965
Central,2015,Q4,16.23
Central,2014,Q2,-48.2
Central,2014,Q1,51.8245
Central,2015,Q2,-42.987
Central,2013,Q1,128.9875
Central,2013,Q3,66.17
Central,2014,Q2,276.98
Central,2015,Q2,-19.32
Central,2014,Q4,-152.4
Central,2013,Q2,46.61
Central,2013,Q2,52.36
Central,2015,Q4,-34.09
Central,2013,Q3,-30.26
Central,2013,Q3,-1.82
Central,2015,Q1,96.34
Central,2015,Q1,-6.33
Central,2015,Q3,24.95
Central,2013,Q3,45.14
Central,2015,Q4,28.71
Central,2012,Q4,-15.37
Central,2013,Q3,5.72
Central,2013,Q2,2.65
Central,2013,Q1,-149.93
Central,2014,Q3,-156.47
Central,2014,Q2,-895.24
Central,2012,Q3,-21.65
Central,2015,Q4,-117.2655
Central,2013,Q4,-166.85
Central,2013,Q2,-21.2
Central,2014,Q2,271.5
Central,2013,Q1,-92.55
Central,2012,Q4,57.25
Central,2013,Q1,-12.7535
Central,2015,Q4,15.84
Central,2012,Q3,32.86
Central,2013,Q3,389.07
Central,2012,Q4,-95.9905
Central,2015,Q4,-139.518
Central,2012,Q3,-170.177
Central,2012,Q4,24.06
Central,2013,Q2,938.26
Central,2012,Q3,-25.21
Central,2012,Q3,-69.29
Central,2015,Q3,30.17
Central,2012,Q3,2464.75
Central,2012,Q4,-14.03
Central,2012,Q3,74.6385
Central,2015,Q1,-1.84
Central,2014,Q3,36.62
Central,2013,Q1,-53.33
Central,2013,Q4,-18.31
Central,2013,Q3,489.02
Central,2015,Q2,122.42
Central,2013,Q2,-10.258
Central,2013,Q4,0.82
Central,2015,Q2,-80.41
Central,2013,Q1,-12.03
Central,2014,Q4,-30.27
Central,2012,Q3,45.51
Central,2014,Q1,137.67
Central,2015,Q2,-103.77
Central,2015,Q3,-96.7
Central,2014,Q1,457.03
Central,2015,Q2,-75.1295
Central,2015,Q4,44.59
Central,2014,Q4,344.95
Central,2014,Q4,-14.69
Central,2012,Q4,63.46
Central,2014,Q4,-37.3
Central,2012,Q4,-4.69
Central,2013,Q2,-7.06
Central,2015,Q2,-59.91
Central,2012,Q4,-1.73
Central,2014,Q3,33.46
Central,2013,Q2,50.16
Central,2012,Q4,71.56
Central,2013,Q1,-0.53
Central,2015,Q2,741.27
Central,2015,Q2,21.73
Central,2013,Q4,33.88
Central,2013,Q4,-14.33
Central,2015,Q1,0.37
Central,2012,Q4,-29.9
Central,2012,Q3,-173.36
Central,2012,Q3,-9.68
Central,2015,Q2,-12.58
Central,2013,Q3,59.84
Central,2015,Q4,48.59
Central,2015,Q2,-310.21
Central,2014,Q4,-1129.96
Central,2015,Q1,-712.14
Central,2015,Q2,134.72
Central,2012,Q3,187.2
Central,2012,Q3,-209.61
Central,2015,Q4,-94.73
Central,2012,Q3,627.85
Central,2015,Q3,-54.0845
Central,2014,Q1,39.63
Central,2012,Q4,-60.73
Central,2013,Q1,597.159
Central,2015,Q1,-33.69
Central,2015,Q4,707.15
Central,2012,Q3,-35.08
Central,2014,Q2,89.556
Central,2013,Q1,-10.4765
Central,2015,Q3,-71.898
Central,2013,Q1,107.321
Central,2015,Q2,16.33
Central,2013,Q1,437.07
Central,2012,Q3,-44.919
Central,2012,Q3,223.44
Central,2014,Q2,-116.37
Central,2014,Q1,33.67
Central,2013,Q4,-205.38
Central,2015,Q4,-161
Central,2013,Q1,-27.72
Central,2013,Q1,11.38
Central,2014,Q2,-26.9905
Central,2015,Q4,168.215
Central,2015,Q3,-129.628
Central,2012,Q3,8.4
Central,2014,Q3,52.02
Central,2013,Q1,-69.34
Central,2014,Q2,-56.71
Central,2013,Q1,3122.78
Central,2014,Q2,-134.297
Central,2014,Q3,-67.79
Central,2013,Q1,-148.87
Central,2014,Q3,-62.2
Central,2014,Q4,-249.11
Central,2013,Q4,-58.18
Central,2014,Q3,-3.0475
Central,2013,Q2,-2.7255
Central,2015,Q2,-21.19
Central,2012,Q3,75.01
Central,2013,Q4,19.36
Central,2012,Q3,31.59
Central,2014,Q3,102.58
Central,2015,Q1,-2.06
Central,2015,Q1,87.96
Central,2014,Q1,-6.33
Central,2015,Q3,6.67
Central,2015,Q2,98.86
Central,2013,Q4,-89.13
Central,2012,Q4,11.72
Central,2014,Q1,2.12
Central,2014,Q3,28.76
Central,2015,Q2,-7.08
Central,2014,Q3,-51.25
Central,2015,Q1,54.92
Central,2014,Q2,1.07
Central,2014,Q4,14.11
East,2015,Q2,171.3
East,2014,Q1,-34.845
East,2015,Q2,399.12
East,2013,Q4,-91.14
East,2014,Q1,-55.77
East,2015,Q3,368.87
East,2012,Q4,172.94
East,2013,Q4,-55.108
East,2015,Q1,53.13
East,2014,Q4,-60.83
East,2012,Q3,-15.0995
East,2015,Q4,-13.32
East,2014,Q1,-8.89
East,2013,Q1,-131.27
East,2015,Q2,6.7745
East,2014,Q2,10.8
East,2014,Q2,19.47
East,2013,Q2,-15
East,2014,Q4,34.12
East,2013,Q4,193.12
East,2015,Q3,-65.62
East,2014,Q2,-42.97
East,2015,Q2,483.67
East,2014,Q1,2745.8655
East,2014,Q2,-145.7165
East,2014,Q1,-46.1265
East,2015,Q4,-50.209
East,2014,Q4,42.89
East,2012,Q4,33.68
East,2013,Q4,-5.037
East,2014,Q1,-1.23
East,2013,Q1,-51.3
East,2014,Q3,-2.49
East,2015,Q4,278.89
East,2014,Q2,-8.97
East,2013,Q1,4.26
East,2014,Q2,18.27
East,2013,Q3,5.91
East,2012,Q4,-3.64
East,2014,Q4,-26.73
East,2013,Q4,-222.17
East,2013,Q4,3545.894
East,2015,Q4,16.65
East,2012,Q3,-76.94
East,2012,Q2,-46.31
East,2015,Q2,-43.48
East,2013,Q1,141.31
East,2015,Q4,64.141
East,2013,Q3,29.87
East,2015,Q1,67.6
East,2015,Q1,41.41
East,2015,Q3,-53.69
East,2014,Q4,-45.43
East,2015,Q1,174.7175
East,2015,Q1,5528.502
East,2014,Q4,79.34
East,2012,Q4,-209.58
East,2014,Q4,-4.7035
East,2014,Q3,525.15
East,2013,Q4,77.02
East,2015,Q4,-42.35
East,2014,Q4,232.58
East,2015,Q1,742.96
East,2015,Q2,-305.91
East,2012,Q4,-80.53
East,2012,Q3,18.1475
East,2013,Q2,703.8
East,2014,Q1,23.12
East,2015,Q3,29.96
East,2012,Q2,-71.11
East,2013,Q1,19.36
East,2014,Q4,5.54
East,2013,Q2,81.29
East,2014,Q4,58.32
East,2014,Q1,-10.98
East,2014,Q4,-2.07
East,2014,Q4,3.77
East,2015,Q2,-161.21
East,2012,Q4,-949.09
East,2015,Q4,-794.94
East,2013,Q2,-1326.29
East,2013,Q1,146.166
East,2015,Q1,333.18
East,2015,Q3,-73.33
East,2013,Q1,59.041
East,2015,Q2,-35.6155
East,2014,Q2,37.03
East,2015,Q3,-90.08
East,2014,Q3,-10.19
East,2013,Q2,-128.89
East,2012,Q3,-137.494
East,2015,Q3,-8.89
East,2014,Q3,3.14
East,2015,Q2,-14.582
East,2013,Q2,110.36
East,2013,Q1,-30.26
East,2012,Q4,19.12
East,2013,Q3,-130.663
East,2015,Q2,-119.31
East,2012,Q4,-39.5
East,2012,Q3,-24.44
East,2013,Q3,-179.5
East,2015,Q3,333.5315
East,2015,Q2,274.66
East,2015,Q4,33.58
East,2013,Q2,-42.81
East,2014,Q3,19.37
East,2015,Q3,-28.43
East,2015,Q4,214.05
East,2013,Q3,-203.68
East,2015,Q3,237.75
East,2013,Q2,110.34
East,2013,Q4,-107
East,2015,Q3,7.23
East,2015,Q3,0.86
East,2012,Q3,-66.62
East,2015,Q2,-3.19
East,2013,Q1,9.5
East,2015,Q4,-309.48
East,2013,Q3,-618.95
East,2014,Q4,73.89
East,2015,Q3,146.8
East,2013,Q2,245.88
East,2012,Q4,-13.67
East,2015,Q4,-10.39
East,2012,Q4,24.33
East,2015,Q2,52.89
East,2015,Q3,701.216
East,2015,Q2,-29.486
East,2015,Q3,-133.43
East,2014,Q4,660.06
East,2012,Q4,140.57
East,2014,,13.46
East,2015,Q1,21.05
East,2014,Q4,-41.561
East,2015,Q1,575.1
East,2014,Q4,-408.2155
East,2013,Q4,-122.7855
East,2014,Q4,33.05
East,2015,Q3,964.1
East,2014,Q1,-149.84
East,2012,Q4,181.98
East,2013,Q4,5.69
East,2013,Q2,448.24
East,2012,Q4,-72.5
East,2014,Q3,-0.9
East,2012,Q4,15.73
East,2015,Q2,-4.55
East,2013,Q3,265.1
East,2014,Q4,73.05
East,2015,Q3,9.34
East,2013,Q1,29.68
East,2013,Q3,-2.31
East,2015,Q3,-0.74
East,2015,Q1,-4.22
East,2014,Q3,11.93
East,2013,Q1,-71.047
East,2015,Q1,-36.84
East,2014,Q2,-95.64
East,2014,Q2,48.63
East,2014,Q1,-27.44
East,2014,Q4,-131.59
East,2014,Q1,33.371
East,2015,Q2,-164.59
East,2015,Q3,-103.546
East,2013,Q2,-144.6815
East,2015,Q2,71.502
East,2014,Q3,56.882
East,2012,Q3,507.5775
East,2013,Q4,-31.14
East,2013,Q4,587.64
East,2015,Q3,162.17
East,2015,Q3,-24.09
East,2013,Q3,-54.441
East,2012,Q3,-7.96
East,2014,Q2,166.85
East,2013,Q4,-121.39
East,2013,Q3,-75.22
East,2013,Q3,-11.85
East,2014,Q4,43.55
East,2015,Q3,146.24
East,2014,Q4,-146.24
East,2012,Q3,-25.26
East,2014,Q4,-1.23
East,2013,Q4,6.87
East,2012,Q4,27.38
East,2014,Q4,-5.2
East,2015,Q4,3.32
South,2015,Q4,-139.87
South,2013,Q2,31.2035
South,2014,Q4,-47.18
South,2014,Q4,-59.85
South,2013,Q3,607.495
South,2012,Q4,106.93
South,2012,Q3,-50.64
South,2013,Q1,-43.97
South,2012,Q4,5081.8695
South,2015,Q2,-137.747
South,2014,Q1,-1.26
South,2015,Q4,1013.77
South,2015,Q1,1127.31
South,2012,Q3,36.02
South,2015,Q3,-31.27
South,2015,Q1,-66.91
South,2014,Q1,-50.21
South,2014,Q4,-157.42
South,2013,Q2,-201.91
South,2013,Q4,-434.81
South,2014,Q1,320.807
South,2014,Q2,-38.35
South,2013,Q3,-34.25
South,2013,Q3,338.95
South,2013,Q1,-97.75
South,2014,Q1,-202.078
South,2013,Q4,-2.83
South,2013,Q4,-66.46
South,2012,Q3,-47.28
South,2012,Q3,-70.8
South,2012,Q4,-78.64
South,2015,Q2,-37.5
South,2013,Q2,28.87
South,2013,Q3,38.63
South,2014,Q3,-5.35
South,2014,Q2,-75.09
South,2015,Q2,235.51
South,2013,Q3,2.78
South,2013,Q1,55.21
South,2015,Q2,48.86
South,2013,Q3,-95.3
South,2013,Q4,19.77
South,2013,Q3,-16.42
South,2015,Q3,2.44
South,2013,Q4,-2.51
South,2015,Q2,-1182.87
South,2012,Q4,-626.61
South,2013,Q1,-233.14
South,2014,Q3,-51.12
South,2015,Q1,-87.11
South,2015,Q1,205.7
South,2013,Q1,-71.09
South,2015,Q3,320.67
South,2013,Q3,119.12
South,2014,Q2,-45.29
South,2012,Q4,82.96
South,2015,Q1,-48.139
South,2013,Q2,68.88
South,2015,Q2,11.55
South,2014,Q4,37.85
South,2014,Q3,-37.04
South,2014,Q1,-62.37
South,2013,Q1,-11.04
South,2014,Q4,-136.4475
South,2014,Q4,-160.402
South,2015,Q4,-182.71
South,2012,Q4,2008.71
South,2015,Q2,496.43
South,2015,Q4,45.203
South,2013,Q2,-94.11
South,2014,Q4,-66.87
South,2015,Q4,-172.32
South,2015,Q1,-33.5915
South,2014,Q4,4.08
South,2014,Q3,1164.05
South,2015,Q2,-10.4535
South,2013,Q3,283.79
South,2014,Q3,-85.09
South,2014,Q2,33.22
South,2015,Q1,11.69
South,2015,Q2,24.21
South,2014,Q3,49.67
South,2015,Q4,-3.66
South,2015,Q2,-16.58
South,2013,Q4,24.83
South,2015,Q4,763.32
South,2015,Q1,-1367.72
South,2015,Q1,11.54
South,2015,Q4,-745.2
South,2014,Q1,76.33
South,2014,Q2,43.1715
South,2013,Q1,58.86
South,2014,Q2,-59.96
South,2014,Q4,-5.1865
South,2012,Q4,-20.3895
South,2013,Q4,-93.2305
South,2013,Q4,-79.81
South,2013,Q3,47.5235
South,2012,Q3,92.34
South,2014,Q4,13.77
South,2014,Q2,155.82
South,2015,Q1,728.49
South,2015,Q4,-27.91
South,2012,Q3,-43.52
South,2013,Q4,-145.3255
South,2015,Q1,581.7655
South,2013,Q1,-0.33
South,2015,Q2,-132.51
South,2014,Q1,31.654
South,2015,Q3,-55.78
South,2015,Q1,-88.02
South,2014,Q1,75.58
South,2012,Q4,253.9375
South,2013,Q4,-76.53
South,2015,Q3,20.03
South,2013,Q1,4818.29
South,2014,Q1,574.44
South,2015,Q1,-147.82
South,2015,Q4,-151.55
South,2014,Q4,-95.42
South,2015,Q2,-25.68
South,2015,Q1,-13.4
South,2012,Q4,13.24
South,2013,Q2,48.55
South,2013,Q1,-3.55
South,2012,Q3,98.44
South,2014,Q2,77.71
South,2014,Q1,27.76
South,2012,Q4,25.2
South,2014,Q2,-445.04
South,2014,Q4,-29.8885
South,2015,Q2,28.47
South,2012,Q4,16.34
South,2013,Q3,-56.9135
South,2012,Q4,515.6185
South,2013,Q1,-136.02
South,2015,Q1,-66.24
South,2012,Q4,211.04
South,2012,Q4,-56.39
South,2015,Q3,333.1745
South,2013,Q3,178.86
South,2015,Q4,0.13
South,2015,Q2,889.31
South,2013,Q1,-175.62
South,2015,Q4,23.2985
South,2013,Q2,-112.723
South,2015,Q1,76.51
South,2012,Q3,271.45
South,2014,Q1,-0.31
South,2013,Q1,-35.95
South,2013,Q3,-5.1
South,2013,Q3,21.74
South,2013,Q4,-1.84
South,2014,Q2,198.83
South,2014,Q2,5.48
South,2014,Q2,-41.6
South,2015,Q2,-4.17
South,2015,Q3,-7.08
South,2012,Q4,-39.33
South,2014,Q2,-255.55
South,2013,Q4,747.68
South,2013,Q1,-88.1935
South,2015,Q3,-35.92
South,2014,Q2,366.8
South,2013,Q3,17.63
South,2015,Q4,17.73
South,2015,Q2,428.99
South,2012,Q3,49.657
South,2014,Q1,100.895
South,2013,Q3,-6.12
South,2015,Q4,-153.75
South,2014,Q1,-1.16
South,2013,Q3,-93.7135
South,2013,Q1,-21.15
South,2015,Q2,-146.37
South,2013,Q3,-20.447
South,2015,Q3,-128.68
South,2015,Q3,13.98
South,2013,Q2,42.84
South,2014,Q4,-195.57
South,2012,Q4,-91.7
South,2013,Q1,-87.34
South,2014,Q1,-9.7175
South,2015,Q1,-20.58
South,2014,Q3,-199.295
South,2015,Q2,-12.0175
South,2013,Q4,16.79
South,2013,Q2,-50.6
South,2015,Q4,60.3755
South,2012,Q3,-924.991
South,2014,Q3,-17.066
South,2015,Q2,15.691
South,2014,Q1,-74.88
South,2015,Q4,-66.87
South,2012,Q4,6.81
South,2014,Q3,-8.51
South,2015,Q4,11.44
South,2013,Q4,15.19
South,2013,Q4,1
South,2013,Q3,4.13
South,2013,Q1,-4.04
South,2013,Q1,-5.16
West,2014,Q2,-1022.02
West,2015,Q1,-93.46
West,2015,Q2,204.58
West,2014,Q4,-70.43
West,2015,Q3,124.18
West,2014,Q2,74.73
West,2015,Q2,-12.52
West,2014,Q2,256.3
West,2013,Q3,-74.405
West,2015,Q3,-11.69
West,2013,Q3,1.3
West,2013,Q1,760.79
West,2014,Q1,163.1
West,2014,Q2,-30.51
West,2014,Q2,-28.58
West,2013,Q2,-27.78
West,2014,Q2,-106.8
West,2015,Q3,16.5665
West,2014,Q4,-27.72
West,2014,Q2,-10.84
West,2015,Q2,-60.9615
West,2014,Q1,-13.708
West,2015,Q4,20.31
West,2014,Q4,-224.41
West,2015,Q4,-23.65
West,2015,Q4,-82.63
West,2015,Q4,74.83
West,2014,Q4,45.84
West,2013,Q4,43.53
West,2015,Q4,83.16
West,2014,Q2,-2.23
West,2012,Q4,-7.6
West,2015,Q3,-8.82
West,2015,Q4,4.59
West,2015,Q4,-16.15
West,2014,Q2,27.37
West,2013,Q3,-8.95
West,2014,Q1,-1087.36
West,2015,Q3,-1795.74
West,2015,Q4,-16.353
West,2015,Q3,172.62
West,2014,Q3,730.44
West,2014,Q2,-32.62
West,2013,Q2,1675.98
West,2013,Q4,-48.208
West,2012,Q3,-35.535
West,2014,Q2,-77.7055
West,2013,Q1,-9.08
West,2013,Q1,53.0485
West,2013,Q2,81.63
West,2015,Q4,32.81
West,2015,Q2,430.32
West,2013,Q3,-145.1
West,2013,Q1,-9.568
West,2013,Q4,-254.68
West,2014,Q1,1499.41
West,2014,Q2,993.81
West,2014,Q4,-105.8345
West,2014,Q1,-56.1
West,2013,Q1,-14.98
West,2012,Q3,1389.18
West,2012,Q3,30.63
West,2015,,221.71
West,2015,Q3,-114.195
West,2013,Q3,562.309
West,2015,Q1,-48.28
West,2013,Q1,76.87
West,2014,Q2,-56.07
West,2015,Q3,-89.06
West,2015,Q2,-7.97
West,2013,Q2,-22.84
West,2013,Q3,143.04
West,2014,Q1,-17.42
West,2015,Q2,-4.56
West,2013,Q2,-94.95
West,2012,Q3,-274.95
West,2012,Q3,-746.44
West,2012,Q2,43.97
West,2013,Q4,611.93
West,2014,Q2,-11.66
West,2012,Q3,-15.456
West,2013,Q2,167.3
West,2015,Q2,128
West,2015,Q1,62.54
West,2014,Q2,-23.1
West,2015,Q3,109.19
West,2013,Q1,-25.97
West,2014,Q2,-95.05
West,2013,Q4,188.91
West,2013,Q4,146.64
West,2014,Q1,219.78
West,2012,Q3,17.14
West,2015,Q3,-34.53
West,2014,Q3,-11.36
West,2013,Q2,551.3355
West,2015,Q1,1189.96
West,2014,Q1,993.15
West,2014,Q3,-13.501
West,2015,Q3,-2.6565
West,2014,Q2,-141.26
West,2014,Q1,-54.87
West,2014,Q2,163.38
West,2014,Q4,0.8585
West,2014,Q2,-9.6945
West,2015,Q1,1440.274
West,2012,Q4,107.74
West,2012,Q4,-92.01
West,2013,Q2,-139.75
West,2014,Q4,696.17
West,2014,Q3,23.9615
West,2013,Q2,-110.07
West,2014,Q3,-91.31
West,2013,Q4,3.88
West,2015,Q3,8.89
West,2015,Q2,8.13
West,2013,Q2,146.04
West,2015,Q1,-70.73
West,2014,Q3,14.46
West,2015,Q3,0.49
West,2014,Q2,-1329.81
West,2012,Q3,1016.86
West,2015,Q4,-17.457
West,2013,Q3,26.894
West,2012,Q3,-77.03
West,2015,Q1,196.22
West,2013,Q2,-14.81
West,2015,Q2,-56.212
West,2013,Q3,57.17
West,2012,Q4,-73.071
West,2015,Q3,-43.5045
West,2013,Q2,0.88
West,2013,Q4,-14.02
West,2013,Q2,-8.326
West,2015,Q4,-64.53
West,2013,Q1,-121.91
West,2015,Q4,-15.92
West,2015,Q1,-9.315
West,2013,Q2,-143.65
West,2012,Q3,32.25
West,2013,Q4,-183.75
West,2014,Q3,-17.22
West,2015,Q2,161.32
West,2014,Q4,-4.5
West,2015,Q2,28.89
West,2015,Q3,-3.23
West,2013,Q4,260.87
West,2014,Q4,9.63
West,2012,Q3,22.98
West,2013,Q1,-3.67
West,2015,Q1,39.23
West,2013,Q3,12.02
West,2012,Q4,-13.88
West,2014,Q4,-893.39
West,2012,Q4,-306.32
West,2015,Q2,-1097.97
West,2012,Q3,-267.86
West,2015,Q1,-142.86
West,2015,Q4,286.98
West,2012,Q3,-15.5595
West,2012,Q3,6.46
West,2014,Q2,-113.52
West,2015,Q2,539.45
West,2014,Q3,211.73
West,2015,Q4,225.199
West,2013,Q2,-171.166
West,2014,Q2,375.25
West,2015,Q3,739.91
West,2012,Q3,-4.301
West,2013,Q1,-102.36
West,2012,Q3,-63.35
West,2014,Q2,197.16
West,2015,Q2,-90.72
West,2014,Q1,5762.524
West,2015,Q3,-53.9
West,2012,Q2,-205.4935
West,2015,Q4,1236.359
West,2015,Q1,-47.54
West,2012,Q3,-108.19
West,2014,Q1,-169.165
West,2015,Q2,202.827
West,2014,Q1,-197.13
West,2013,Q2,-127.006
West,2013,Q2,25.58
West,2013,Q2,379.11
West,2014,Q1,10.59
West,2014,Q3,-64.5
West,2015,Q3,-31.67
West,2014,Q4,11.41
West,2015,Q1,-1.57
West,2015,Q3,21.93
West,2013,Q2,24.27
West,2012,Q3,-14.47
West,2014,Q1,-15.79
West,2015,Q1,21.29
Central,2013,Q1,-468.64
Central,2014,Q3,-27.83
Central,2014,Q3,-41.262
Central,2012,Q3,5.9
Central,2012,Q4,1268.65
Central,2013,Q1,-46.89
Central,2015,Q4,-8.42
Central,2015,Q2,5.58
Central,2013,Q4,-235.56
Central,2013,Q4,-12.25
Central,2015,Q4,81.71
Central,2014,Q1,32.8695
Central,2015,Q4,584.1455
Central,2015,Q4,85.81
Central,2015,Q4,-11.8335
Central,2013,Q3,-29.3595
Central,2013,Q3,-197.39
Central,2013,Q3,745.45
Central,2014,Q3,-57.64
Central,2012,Q3,-7.58
Central,2012,Q3,-146.97
Central,2013,Q1,307.64
Central,2013,Q1,-12.19
Central,2014,Q2,14.49
Central,2012,Q4,-104.96
Central,2013,Q1,-46.98
Central,2014,Q3,-86.62
Central,2015,Q1,0.77
Central,2013,Q4,44.8
Central,2015,Q2,-21.4
Central,2015,Q4,5183.04
Central,2015,Q4,-474.91
Central,2012,Q4,58.08
Central,2013,Q4,-0.943
Central,2014,Q3,-11.39
Central,2012,Q4,911.66
Central,2015,Q2,52.35
Central,2012,Q4,-28.15
Central,2014,Q1,287.74
Central,2013,Q3,-8.15
Central,2013,Q4,-147.27
Central,2012,Q3,-116.76
Central,2015,Q4,-121.58
Central,2012,Q3,372.36
Central,2013,Q4,-171.7
Central,2014,Q1,-35.98
Central,2013,Q4,15.77
Central,2013,Q1,84.3
Central,2014,Q4,-37.52
Central,2014,Q4,8793.539
Central,2014,Q4,749.2155
Central,2015,Q4,364.99
Central,2013,Q4,-8.24
Central,2013,Q4,78.96
Central,2015,Q2,-142.3
Central,2012,Q4,-6.68
Central,2015,Q2,-133.62
Central,2012,Q4,-8.0845
Central,2015,Q1,-88.9525
Central,2014,Q3,47.56
Central,2015,Q4,-33.34
Central,2015,Q4,113.63
Central,2014,Q1,-28.53
Central,2014,Q3,-40.72
Central,2014,Q4,-16.0655
Central,2014,Q4,161.483
Central,2015,Q3,-14.03
Central,2013,Q4,-105.33
Central,2015,Q2,315.16
Central,2015,Q4,395.12
Central,2012,Q4,-10.9
Central,2013,Q4,176.09
Central,2014,Q3,-39.27
Central,2015,Q2,5.95
Central,2014,Q1,639.66
Central,2015,Q1,-18.72
Central,2014,Q2,7.34
Central,2013,Q4,55.48
Central,2014,Q2,19.68
Central,2014,Q3,29.76
Central,2015,Q1,80.07
Central,2014,Q3,104.09
Central,2014,Q2,-6.53
Central,2014,Q4,12.31
Central,2012,Q2,-4.73
Central,2015,Q2,-846.73
Central,2013,Q4,-213.25
Central,2012,Q4,-1987.49
Central,2012,Q2,-77.3375
Central,2015,Q2,-89.02
Central,2014,Q4,-6.72
Central,2015,Q2,185.37
Central,2013,Q4,50.44
Central,2015,Q3,-4.21
Central,2012,Q4,257.32
Central,2012,Q3,-15.44
Central,2015,Q1,-221.56
Central,2015,Q1,55.06
Central,2013,Q3,-105.7195
Central,2013,Q3,-42.45
Central,2014,Q3,-109.1
Central,2015,Q2,1123.79
Central,2014,Q1,-110.1585
Central,2013,Q4,21.46
Central,2014,Q4,-54.36
Central,2014,Q1,-7.26
Central,2013,Q1,22.21
Central,2013,Q4,-16.11
Central,2012,Q3,-12.719
Central,2015,Q4,24.6075
Central,2014,Q4,-33.15
Central,2014,Q2,9.2395
Central,2014,Q1,-5.05
Central,2014,Q3,12.32
Central,2014,Q1,-314.22
Central,2013,Q4,-120.45
Central,2014,Q4,-21.66
Central,2013,Q4,327.9
Central,2013,Q3,5.34
Central,2013,Q4,37.33
Central,2014,Q3,10.31
Central,2012,Q3,26.66
Central,2015,Q3,-1642.65
Central,2013,Q1,-1085.52
Central,2013,Q1,-446.31
Central,2013,Q1,-599.54
Central,2015,Q3,-36.11
Central,2015,Q1,474.66
Central,2013,Q2,153.8
Central,2013,Q1,-41.82
Central,2013,Q3,-42.38
Central,2013,Q3,469.2765
Central,2015,Q3,-0.98
Central,2015,Q2,783.84
Central,2015,Q3,-188.1285
Central,2013,Q4,2969.81
Central,2014,Q1,-43.36
Central,2014,Q4,-202.31
Central,2014,Q2,1416.27
Central,2015,Q2,-97.23
Central,2012,Q4,72.5135
Central,2013,Q1,-79.419
Central,2015,Q1,1733.473
Central,2014,Q1,-49.3235
Central,2013,Q3,2.3
Central,2014,Q1,194.3185
Central,2014,Q2,-30.268
Central,2014,Q4,-168.67
Central,2013,Q4,189.77
Central,2014,Q2,564.0685
Central,2015,Q4,-75.71
Central,2013,Q1,-70.31
Central,2014,Q4,418.19
Central,2013,Q1,-188.53
Central,2015,Q1,-98.05
Central,2014,Q2,19.87
Central,2013,Q4,7.769
Central,2014,Q4,107.93
Central,2015,Q3,37.73
Central,2013,Q1,299.59
Central,2014,Q1,54.4595
Central,2014,Q1,-149.086
Central,2012,Q3,490.28
Central,2015,Q3,-4.715
Central,2015,Q3,8.2705
Central,2014,Q3,18.02
Central,2014,Q2,545.49
Central,2014,Q4,-23.48
Central,2013,Q4,554.95
Central,2013,Q4,-102.0165
Central,2012,Q4,1040.65
Central,2014,Q2,-119.0825
Central,2014,Q2,50.66
Central,2013,Q3,-57.9945
Central,2015,Q4,-82.087
Central,2015,Q2,-15.088
Central,2013,Q1,240.41
Central,2014,Q3,93.36
Central,2013,Q4,-160.21
Central,2013,Q1,-24.15
Central,2012,Q3,-17.204
Central,2015,Q3,-8.5905
Central,2012,Q4,93.8
Central,2015,Q3,41.7
Central,2013,Q3,2437.17
Central,2014,Q2,-63.1925
Central,2013,Q1,-52.55
Central,2015,Q1,-92.23
Central,2015,Q1,-149.46
Central,2013,Q1,36.23
Central,2012,Q4,-103.27
Central,2015,Q3,-255.22
Central,2013,Q3,12.58
Central,2014,Q3,-3.86
Central,2013,Q2,-3.06
Central,2015,Q1,22.8
Central,2014,Q3,-10.24
Central,2013,Q1,26.64
Central,2012,Q3,-46.25
Central,2015,Q4,41.67
Central,2013,Q2,4.45
Central,2015,Q1,36.23
Central,2013,Q4,-27.29
East,2015,Q3,-2172.14
East,2014,Q1,-36.06
East,2013,Q1,-142.9105
East,2014,Q1,44.04
East,2013,Q3,-58.24
East,2014,Q1,15.42
East,2013,Q1,0.646
East,2014,Q3,-36.892
East,2015,Q1,-93.5
East,2013,Q4,47.58
East,2015,Q3,-64.8715
East,2015,Q3,42.71
East,2014,Q4,-269.8015
East,2015,Q2,-8.3605
East,2014,Q1,35.92
East,2013,Q2,250.43
East,2014,Q1,5.56
East,2014,Q2,-180.17
East,2014,Q3,176.63
East,2014,Q1,35.98
East,2014,Q4,38.03
East,2013,Q2,14.19
East,2014,Q4,-3.95
East,2012,Q3,65.88
